"crun","currID","force"
2807,"70331681","FORCE_45.96875_-89.71875"
2808,"70332615","FORCE_45.90625_-89.53125"
2809,"69884158","FORCE_46.21875_-89.65625"
2810,"123148108","FORCE_46.21875_-89.65625"
2811,"70331315","FORCE_45.96875_-89.15625"
2812,"123397714","FORCE_46.21875_-89.46875"
2813,"69886872","FORCE_45.96875_-89.90625"
2814,"70330783","FORCE_46.09375_-89.03125"
2815,"70330791","FORCE_46.09375_-89.34375"
2816,"123148167","FORCE_46.21875_-89.65625"
2817,"123397706","FORCE_46.21875_-89.46875"
2818,"70331993","FORCE_45.90625_-89.40625"
2819,"70331333","FORCE_46.03125_-89.46875"
2820,"69886894","FORCE_45.96875_-89.78125"
2821,"70334709","FORCE_45.71875_-89.15625"
2822,"69884338","FORCE_46.15625_-89.71875"
2823,"70334239","FORCE_45.78125_-89.65625"
2824,"77357962","FORCE_45.96875_-90.09375"
2825,"77358496","FORCE_45.84375_-89.96875"
2826,"123148095","FORCE_46.21875_-89.71875"
2827,"70334313","FORCE_45.71875_-89.65625"
2828,"70335817","FORCE_45.65625_-89.59375"
2829,"123148100","FORCE_46.21875_-89.78125"
2830,"69883976","FORCE_46.21875_-90.03125"
2831,"69886582","FORCE_46.03125_-89.96875"
2832,"69886562","FORCE_46.03125_-89.84375"
2833,"70331343","FORCE_45.96875_-89.40625"
2834,"69886356","FORCE_46.03125_-89.71875"
2835,"70334631","FORCE_45.71875_-89.40625"
2836,"JAZ_39","FORCE_46.21875_-89.53125"
2837,"69885386","FORCE_46.09375_-90.21875"
2838,"70336227","FORCE_45.59375_-89.40625"
2839,"70334935","FORCE_45.71875_-89.53125"
2840,"69886334","FORCE_46.03125_-89.78125"
2841,"70330217","FORCE_46.15625_-89.28125"
2842,"70332457","FORCE_45.90625_-89.71875"
2843,"JAZ_228","FORCE_45.71875_-89.53125"
2844,"70330679","FORCE_46.09375_-89.28125"
2845,"70332965","FORCE_45.84375_-89.59375"
2846,"77358020","FORCE_45.90625_-89.96875"
2847,"123397563","FORCE_46.21875_-89.46875"
2848,"70333125","FORCE_45.84375_-89.71875"
2849,"70332107","FORCE_45.90625_-89.59375"
2850,"123148026","FORCE_46.28125_-89.65625"
2851,"70333245","FORCE_45.84375_-89.71875"
2852,"70332663","FORCE_45.84375_-89.15625"
2853,"69885218","FORCE_46.15625_-90.03125"
2854,"123398102","FORCE_46.15625_-89.40625"
2855,"69883848","FORCE_46.28125_-89.90625"
2856,"70331665","FORCE_45.96875_-89.59375"
2857,"75473131","FORCE_45.96875_-89.03125"
2858,"70330709","FORCE_46.09375_-89.09375"
2859,"70330619","FORCE_46.09375_-89.34375"
2860,"70335093","FORCE_45.71875_-89.65625"
2861,"70333671","FORCE_45.78125_-89.59375"
2862,"69885278","FORCE_46.09375_-89.59375"
2863,"123148001","FORCE_46.28125_-89.65625"
2864,"123148220","FORCE_46.21875_-89.53125"
2865,"70334165","FORCE_45.78125_-89.71875"
2866,"70333477","FORCE_45.84375_-89.90625"
2867,"70335343","FORCE_45.65625_-89.28125"
2868,"JAZ_179","FORCE_45.84375_-89.21875"
2869,"70330489","FORCE_46.15625_-89.34375"
2870,"69883748","FORCE_46.28125_-89.96875"
2871,"69884242","FORCE_46.15625_-89.65625"
2872,"70332189","FORCE_45.90625_-89.21875"
2873,"69883638","FORCE_46.28125_-89.96875"
2874,"69883710","FORCE_46.28125_-89.96875"
2875,"70330723","FORCE_46.09375_-89.21875"
2876,"70331671","FORCE_45.96875_-89.34375"
2877,"77357744","FORCE_45.96875_-90.15625"
2878,"123148206","FORCE_46.21875_-89.71875"
2879,"70332749","FORCE_45.90625_-89.65625"
2880,"JAZ_113","FORCE_46.09375_-89.40625"
2881,"69884364","FORCE_46.21875_-90.09375"
2882,"69886892","FORCE_45.96875_-89.84375"
2883,"70334209","FORCE_45.78125_-89.78125"
2884,"70332115","FORCE_45.90625_-89.65625"
2885,"70330537","FORCE_46.09375_-89.21875"
2886,"70331543","FORCE_45.96875_-89.15625"
2887,"70332423","FORCE_45.90625_-89.15625"
2888,"69886752","FORCE_45.96875_-89.78125"
2889,"123397633","FORCE_46.21875_-89.34375"
2890,"111861529","FORCE_46.03125_-88.90625"
2891,"70336131","FORCE_45.59375_-89.59375"
2892,"70335689","FORCE_45.65625_-89.53125"
2893,"75473163","FORCE_45.96875_-88.96875"
2894,"70330167","FORCE_46.21875_-89.28125"
2895,"69883646","FORCE_46.28125_-89.90625"
2896,"69884606","FORCE_46.15625_-89.78125"
2897,"69886208","FORCE_46.03125_-89.59375"
2898,"70332891","FORCE_45.90625_-89.84375"
2899,"123147801","FORCE_46.34375_-89.96875"
2900,"70336103","FORCE_45.59375_-89.40625"
2901,"70331651","FORCE_45.96875_-89.40625"
2902,"111861491","FORCE_46.03125_-89.03125"
2903,"JAZ_238","FORCE_45.65625_-89.21875"
2904,"77358376","FORCE_45.84375_-89.96875"
2905,"77357694","FORCE_45.96875_-90.15625"
2906,"69886674","FORCE_46.03125_-89.96875"
2907,"70331743","FORCE_45.96875_-89.34375"
2908,"69885292","FORCE_46.15625_-90.15625"
2909,"70334521","FORCE_45.71875_-89.59375"
2910,"123397348","FORCE_46.21875_-89.09375"
2911,"123397301","FORCE_46.28125_-89.46875"
2912,"69887002","FORCE_45.96875_-89.90625"
2913,"69885772","FORCE_46.09375_-89.90625"
2914,"70334819","FORCE_45.71875_-89.65625"
2915,"77357630","FORCE_46.03125_-90.09375"
2916,"JAZ_50","FORCE_46.21875_-89.90625"
2917,"JAZ_78","FORCE_46.15625_-89.46875"
2918,"70334925","FORCE_45.71875_-89.59375"
2919,"123397631","FORCE_46.21875_-89.34375"
2920,"123148072","FORCE_46.21875_-89.59375"
2921,"70334627","FORCE_45.71875_-89.40625"
2922,"69885406","FORCE_46.09375_-89.71875"
2923,"70335061","FORCE_45.65625_-89.40625"
2924,"70333797","FORCE_45.84375_-89.15625"
2925,"70334375","FORCE_45.71875_-89.59375"
2926,"JAZ_248","FORCE_45.65625_-89.34375"
2927,"JAZ_261","FORCE_45.59375_-89.34375"
2928,"70330987","FORCE_46.03125_-89.53125"
2929,"70333995","FORCE_45.78125_-89.46875"
2930,"69884152","FORCE_46.21875_-90.03125"
2931,"123147721","FORCE_46.34375_-89.84375"
2932,"123147845","FORCE_46.28125_-89.96875"
2933,"70333065","FORCE_45.84375_-89.15625"
2934,"JAZ_18","FORCE_46.28125_-89.46875"
2935,"70334915","FORCE_45.71875_-89.53125"
2936,"123147992","FORCE_46.28125_-89.71875"
2937,"70331397","FORCE_45.96875_-89.34375"
2938,"70335475","FORCE_45.65625_-89.46875"
2939,"69884238","FORCE_46.21875_-90.03125"
2940,"69886754","FORCE_46.03125_-89.96875"
2941,"123396571","FORCE_46.28125_-89.46875"
2942,"70334489","FORCE_45.71875_-89.21875"
2943,"70332253","FORCE_45.90625_-89.71875"
2944,"69886570","FORCE_46.03125_-90.15625"
2945,"70333453","FORCE_45.84375_-89.53125"
2946,"69884664","FORCE_46.15625_-90.03125"
2947,"69886626","FORCE_46.03125_-89.90625"
2948,"70335891","FORCE_45.59375_-89.34375"
2949,"123148265","FORCE_46.15625_-89.71875"
2950,"111861677","FORCE_45.96875_-88.90625"
2951,"70330701","FORCE_46.09375_-89.34375"
2952,"70332153","FORCE_45.90625_-89.34375"
2953,"70333127","FORCE_45.84375_-89.84375"
2954,"69885206","FORCE_46.09375_-89.96875"
2955,"JAZ_41","FORCE_46.21875_-89.59375"
2956,"70332313","FORCE_45.90625_-89.53125"
2957,"70333311","FORCE_45.84375_-89.71875"
2958,"123148117","FORCE_46.21875_-89.59375"
2959,"JAZ_8","FORCE_46.28125_-89.84375"
2960,"69885578","FORCE_46.09375_-89.59375"
2961,"70330171","FORCE_46.21875_-89.21875"
2962,"70333909","FORCE_45.78125_-89.65625"
2963,"123147813","FORCE_46.28125_-89.78125"
2964,"69884426","FORCE_46.15625_-89.53125"
2965,"69884580","FORCE_46.15625_-90.09375"
2966,"69885806","FORCE_46.03125_-89.46875"
2967,"69886358","FORCE_46.03125_-89.90625"
2968,"123148231","FORCE_46.21875_-89.65625"
2969,"70330195","FORCE_46.15625_-89.15625"
2970,"70332465","FORCE_45.90625_-89.65625"
2971,"70335169","FORCE_45.71875_-89.59375"
2972,"69886218","FORCE_46.03125_-89.59375"
2973,"123147792","FORCE_46.28125_-89.90625"
2974,"123398080","FORCE_46.21875_-89.46875"
2975,"123397865","FORCE_46.21875_-89.15625"
2976,"123398270","FORCE_46.15625_-89.40625"
2977,"70330181","FORCE_46.15625_-89.09375"
2978,"JAZ_247","FORCE_45.65625_-89.34375"
2979,"70336111","FORCE_45.59375_-89.40625"
2980,"69886224","FORCE_46.03125_-90.03125"
2981,"69886412","FORCE_46.03125_-90.09375"
2982,"JAZ_12","FORCE_46.21875_-89.71875"
2983,"70332387","FORCE_45.90625_-89.71875"
2984,"123397840","FORCE_46.21875_-89.34375"
2985,"70335753","FORCE_45.65625_-89.34375"
2986,"75473635","FORCE_45.90625_-88.96875"
2987,"123398097","FORCE_46.21875_-89.53125"
2988,"70330997","FORCE_46.03125_-89.15625"
2989,"70336179","FORCE_45.59375_-89.59375"
2990,"77357978","FORCE_45.96875_-90.21875"
2991,"70333465","FORCE_45.84375_-89.59375"
2992,"JAZ_156","FORCE_45.96875_-89.96875"
2993,"123398145","FORCE_46.15625_-89.53125"
2994,"123397557","FORCE_46.21875_-89.28125"
2995,"69885746","FORCE_46.09375_-89.59375"
2996,"70335953","FORCE_45.59375_-89.40625"
2997,"123147928","FORCE_46.28125_-89.78125"
2998,"77358280","FORCE_45.84375_-89.90625"
2999,"123148038","FORCE_46.28125_-89.71875"
3000,"123398224","FORCE_46.15625_-89.46875"
3001,"123148156","FORCE_46.21875_-89.78125"
3002,"69885890","FORCE_46.03125_-89.46875"
3003,"70330675","FORCE_46.09375_-89.09375"
3004,"JAZ_208","FORCE_45.78125_-89.40625"
3005,"69884430","FORCE_46.15625_-89.96875"
3006,"123397552","FORCE_46.21875_-89.15625"
3007,"70332295","FORCE_45.90625_-89.03125"
3008,"70332555","FORCE_45.84375_-89.09375"
3009,"69883804","FORCE_46.28125_-89.84375"
3010,"69884218","FORCE_46.15625_-89.65625"
3011,"JAZ_212","FORCE_45.71875_-89.28125"
3012,"123397737","FORCE_46.21875_-89.21875"
3013,"70332953","FORCE_45.84375_-89.78125"
3014,"69885490","FORCE_46.09375_-89.59375"
3015,"123148242","FORCE_46.21875_-89.71875"
3016,"70332861","FORCE_45.84375_-89.03125"
3017,"70332331","FORCE_45.90625_-89.71875"
3018,"69885788","FORCE_46.09375_-89.90625"
3019,"69886770","FORCE_45.96875_-89.78125"
3020,"123147872","FORCE_46.28125_-89.84375"
3021,"JAZ_155","FORCE_46.03125_-90.09375"
3022,"123398054","FORCE_46.15625_-89.21875"
3023,"JAZ_19","FORCE_46.28125_-89.46875"
3024,"70332077","FORCE_45.90625_-89.15625"
3025,"69885424","FORCE_46.09375_-89.84375"
3026,"70334663","FORCE_45.71875_-89.40625"
3027,"69884914","FORCE_46.15625_-90.15625"
3028,"69886156","FORCE_46.03125_-89.65625"
3029,"69885880","FORCE_46.09375_-89.96875"
3030,"69886460","FORCE_46.03125_-89.96875"
3031,"70330237","FORCE_46.15625_-89.21875"
3032,"70334159","FORCE_45.78125_-89.65625"
3033,"123398264","FORCE_46.15625_-89.46875"
3034,"70331149","FORCE_46.03125_-89.46875"
3035,"JAZ_33","FORCE_46.21875_-89.28125"
3036,"70334417","FORCE_45.71875_-89.65625"
3037,"123147807","FORCE_46.28125_-89.65625"
3038,"123398136","FORCE_46.15625_-89.40625"
3039,"69884016","FORCE_46.21875_-89.96875"
3040,"70335777","FORCE_45.65625_-89.53125"
3041,"70332573","FORCE_45.84375_-89.09375"
3042,"70330539","FORCE_46.15625_-89.28125"
3043,"JAZ_217","FORCE_45.78125_-89.15625"
3044,"70333861","FORCE_45.78125_-89.46875"
3045,"69886366","FORCE_46.03125_-89.90625"
3046,"123147815","FORCE_46.28125_-89.65625"
3047,"69884262","FORCE_46.21875_-89.84375"
3048,"70331787","FORCE_45.96875_-89.65625"
3049,"123148216","FORCE_46.21875_-89.71875"
3050,"69886030","FORCE_46.09375_-90.28125"
3051,"69885308","FORCE_46.09375_-89.59375"
3052,"69886520","FORCE_46.03125_-89.90625"
3053,"69886660","FORCE_46.03125_-89.78125"
3054,"69886724","FORCE_45.96875_-89.78125"
3055,"70332471","FORCE_45.90625_-89.40625"
3056,"70332567","FORCE_45.84375_-89.21875"
3057,"77357750","FORCE_45.96875_-90.03125"
3058,"69885066","FORCE_46.15625_-89.90625"
3059,"69885916","FORCE_46.09375_-90.28125"
3060,"70333649","FORCE_45.78125_-89.59375"
3061,"JAZ_254","FORCE_45.65625_-89.28125"
3062,"123147899","FORCE_46.28125_-89.65625"
3063,"69886326","FORCE_46.03125_-90.09375"
3064,"70333335","FORCE_45.84375_-89.53125"
3065,"70335795","FORCE_45.65625_-89.46875"
3066,"123398162","FORCE_46.15625_-89.40625"
3067,"70332499","FORCE_45.84375_-89.09375"
3068,"70333303","FORCE_45.84375_-89.59375"
3069,"70330481","FORCE_46.15625_-89.34375"
3070,"69885166","FORCE_46.15625_-90.15625"
3071,"70331559","FORCE_45.96875_-89.09375"
3072,"77358322","FORCE_45.90625_-89.96875"
3073,"123397675","FORCE_46.21875_-89.46875"
3074,"77357798","FORCE_45.96875_-90.15625"
3075,"69884622","FORCE_46.15625_-89.46875"
3076,"JAZ_134","FORCE_46.09375_-89.90625"
3077,"70331489","FORCE_45.96875_-89.46875"
3078,"70333359","FORCE_45.84375_-89.40625"
3079,"70330383","FORCE_46.15625_-89.21875"
3080,"69884036","FORCE_46.21875_-89.96875"
3081,"123398131","FORCE_46.15625_-89.40625"
3082,"123148211","FORCE_46.21875_-89.59375"
3083,"70333175","FORCE_45.84375_-89.15625"
3084,"70336063","FORCE_45.59375_-89.40625"
3085,"69884596","FORCE_46.15625_-89.53125"
3086,"70334763","FORCE_45.71875_-89.46875"
3087,"111861605","FORCE_45.96875_-88.90625"
3088,"69886686","FORCE_46.03125_-90.09375"
3089,"123397171","FORCE_46.21875_-89.21875"
3090,"70330225","FORCE_46.15625_-89.28125"
3091,"70333925","FORCE_45.78125_-89.21875"
3092,"123148097","FORCE_46.21875_-89.59375"
3093,"70331347","FORCE_45.96875_-89.34375"
3094,"70330923","FORCE_46.03125_-89.34375"
3095,"69883812","FORCE_46.28125_-90.09375"
3096,"70334393","FORCE_45.71875_-89.59375"
3097,"JAZ_130","FORCE_46.03125_-89.90625"
3098,"JAZ_68","FORCE_46.15625_-89.90625"
3099,"70333323","FORCE_45.84375_-89.65625"
3100,"JAZ_98","FORCE_46.09375_-89.71875"
3101,"123148003","FORCE_46.28125_-89.53125"
3102,"70331845","FORCE_45.96875_-89.46875"
3103,"70333379","FORCE_45.84375_-89.53125"
3104,"70333557","FORCE_45.78125_-89.40625"
3105,"123148203","FORCE_46.21875_-89.71875"
3106,"70333405","FORCE_45.84375_-89.40625"
3107,"69883780","FORCE_46.28125_-89.96875"
3108,"69884212","FORCE_46.15625_-89.59375"
3109,"70333773","FORCE_45.78125_-89.65625"
3110,"70332809","FORCE_45.90625_-89.71875"
3111,"69884862","FORCE_46.15625_-90.09375"
3112,"69886376","FORCE_46.03125_-90.09375"
3113,"77357940","FORCE_45.96875_-89.90625"
3114,"77357848","FORCE_45.96875_-90.03125"
3115,"70331079","FORCE_46.03125_-89.53125"
3116,"69883624","FORCE_46.28125_-89.90625"
3117,"69887006","FORCE_45.96875_-89.90625"
3118,"123398008","FORCE_46.15625_-89.15625"
3119,"70331443","FORCE_45.96875_-89.34375"
3120,"69883768","FORCE_46.28125_-89.90625"
3121,"123147817","FORCE_46.28125_-89.90625"
3122,"123148262","FORCE_46.15625_-89.71875"
3123,"70331669","FORCE_45.96875_-89.71875"
3124,"69885240","FORCE_46.09375_-89.96875"
3125,"70331331","FORCE_45.96875_-89.34375"
3126,"70333539","FORCE_45.78125_-89.15625"
3127,"70335763","FORCE_45.65625_-89.46875"
3128,"70333387","FORCE_45.84375_-89.53125"
3129,"70338351","FORCE_46.21875_-89.28125"
3130,"70335655","FORCE_45.65625_-89.65625"
3131,"70333031","FORCE_45.84375_-89.84375"
3132,"111861623","FORCE_45.96875_-89.03125"
3133,"70331727","FORCE_45.96875_-89.59375"
3134,"69886408","FORCE_46.03125_-90.15625"
3135,"69883926","FORCE_46.21875_-90.09375"
3136,"70330871","FORCE_46.03125_-89.34375"
3137,"69883774","FORCE_46.28125_-90.09375"
3138,"70333445","FORCE_45.84375_-89.53125"
3139,"70333711","FORCE_45.78125_-89.78125"
3140,"JAZ_150","FORCE_45.96875_-90.28125"
3141,"70331633","FORCE_45.96875_-89.15625"
3142,"70333803","FORCE_45.78125_-89.65625"
3143,"70333627","FORCE_45.78125_-89.78125"
3144,"70330371","FORCE_46.15625_-89.28125"
3145,"70332851","FORCE_45.84375_-89.71875"
3146,"123397146","FORCE_46.21875_-89.28125"
3147,"69884800","FORCE_46.15625_-90.15625"
3148,"70336347","FORCE_45.59375_-89.46875"
3149,"69886386","FORCE_46.03125_-90.21875"
3150,"70331783","FORCE_45.96875_-89.59375"
3151,"123397340","FORCE_46.28125_-89.53125"
3152,"70331517","FORCE_45.96875_-89.15625"
3153,"69884090","FORCE_46.21875_-89.96875"
3154,"123397848","FORCE_46.21875_-89.46875"
3155,"70330449","FORCE_46.15625_-89.28125"
3156,"123397364","FORCE_46.21875_-89.34375"
3157,"123397020","FORCE_46.28125_-89.46875"
3158,"70330503","FORCE_46.15625_-89.34375"
3159,"70335055","FORCE_45.71875_-89.59375"
3160,"69884620","FORCE_46.15625_-90.09375"
3161,"69884826","FORCE_46.15625_-89.40625"
3162,"69883658","FORCE_46.28125_-89.96875"
3163,"69884054","FORCE_46.21875_-90.03125"
3164,"70334317","FORCE_45.71875_-89.71875"
3165,"123397217","FORCE_46.21875_-89.21875"
3166,"JAZ_3","FORCE_46.28125_-89.90625"
3167,"70334733","FORCE_45.71875_-89.65625"
3168,"77357714","FORCE_45.96875_-89.96875"
3169,"70334351","FORCE_45.71875_-89.34375"
3170,"123147967","FORCE_46.28125_-89.53125"
3171,"69886362","FORCE_46.03125_-89.84375"
3172,"70331703","FORCE_45.96875_-89.40625"
3173,"70332099","FORCE_45.90625_-89.59375"
3174,"123397591","FORCE_46.21875_-89.28125"
3175,"70333521","FORCE_45.84375_-89.65625"
3176,"69885246","FORCE_46.09375_-90.09375"
3177,"70335971","FORCE_45.59375_-89.53125"
3178,"70333467","FORCE_45.78125_-89.09375"
3179,"69886912","FORCE_45.96875_-89.90625"
3180,"69884122","FORCE_46.21875_-89.65625"
3181,"70331581","FORCE_45.96875_-89.15625"
3182,"70334135","FORCE_45.78125_-89.84375"
3183,"123398063","FORCE_46.21875_-89.40625"
3184,"69885060","FORCE_46.15625_-89.90625"
3185,"70336119","FORCE_45.59375_-89.40625"
3186,"123396711","FORCE_46.28125_-89.40625"
3187,"123398114","FORCE_46.15625_-89.46875"
3188,"70330691","FORCE_46.09375_-89.28125"
3189,"70330827","FORCE_46.09375_-89.40625"
3190,"70335889","FORCE_45.59375_-89.53125"
3191,"123147947","FORCE_46.28125_-89.65625"
3192,"JAZ_165","FORCE_45.96875_-89.84375"
3193,"70331053","FORCE_46.03125_-89.15625"
3194,"69886482","FORCE_46.03125_-89.84375"
3195,"69883936","FORCE_46.21875_-89.96875"
3196,"70330187","FORCE_46.21875_-89.28125"
3197,"70335929","FORCE_45.59375_-89.53125"
3198,"69885022","FORCE_46.15625_-90.09375"
3199,"JAZ_258","FORCE_45.59375_-89.46875"
3200,"70333623","FORCE_45.78125_-89.71875"
3201,"70331933","FORCE_45.90625_-89.34375"
3202,"77358086","FORCE_45.90625_-90.15625"
3203,"123147889","FORCE_46.28125_-89.59375"
3204,"123148179","FORCE_46.21875_-89.59375"
3205,"123398099","FORCE_46.21875_-89.53125"
3206,"69885988","FORCE_46.09375_-90.21875"
3207,"70334513","FORCE_45.71875_-89.65625"
3208,"70330223","FORCE_46.15625_-89.34375"
3209,"123397655","FORCE_46.21875_-89.53125"
3210,"123147796","FORCE_46.28125_-89.90625"
3211,"69886696","FORCE_45.96875_-89.78125"
3212,"69886608","FORCE_46.03125_-90.09375"
3213,"77357996","FORCE_45.96875_-89.96875"
3214,"70335433","FORCE_45.65625_-89.46875"
3215,"123397683","FORCE_46.21875_-89.53125"
3216,"69883756","FORCE_46.28125_-89.90625"
3217,"70335241","FORCE_45.65625_-89.53125"
3218,"77358032","FORCE_45.90625_-90.03125"
3219,"123397717","FORCE_46.21875_-89.21875"
3220,"69884936","FORCE_46.15625_-89.90625"
3221,"70333315","FORCE_45.84375_-89.65625"
3222,"70332731","FORCE_45.90625_-89.65625"
3223,"70332993","FORCE_45.84375_-89.59375"
3224,"JAZ_93","FORCE_46.15625_-90.21875"
3225,"75473241","FORCE_45.90625_-88.96875"
3226,"123397790","FORCE_46.21875_-89.40625"
3227,"69883968","FORCE_46.21875_-89.84375"
3228,"70334127","FORCE_45.78125_-89.53125"
3229,"JAZ_60","FORCE_46.15625_-90.15625"
3230,"70332091","FORCE_45.90625_-89.40625"
3231,"70331383","FORCE_45.96875_-89.53125"
3232,"70335717","FORCE_45.65625_-89.46875"
3233,"123148047","FORCE_46.28125_-89.78125"
3234,"77357706","FORCE_45.96875_-90.09375"
3235,"69883934","FORCE_46.21875_-89.78125"
3236,"69884358","FORCE_46.15625_-89.90625"
3237,"69886750","FORCE_45.96875_-89.78125"
3238,"70332817","FORCE_45.84375_-89.40625"
3239,"77357918","FORCE_45.96875_-89.96875"
3240,"JAZ_138","FORCE_46.03125_-89.09375"
3241,"69886518","FORCE_46.03125_-89.90625"
3242,"70334605","FORCE_45.71875_-89.65625"
3243,"JAZ_51","FORCE_46.21875_-89.90625"
3244,"123148214","FORCE_46.21875_-89.71875"
3245,"70332935","FORCE_45.84375_-89.53125"
3246,"70330651","FORCE_46.09375_-89.21875"
3247,"70331849","FORCE_45.90625_-89.15625"
3248,"75473291","FORCE_45.90625_-88.96875"
3249,"70330585","FORCE_46.09375_-89.34375"
3250,"123148116","FORCE_46.21875_-89.65625"
3251,"70332371","FORCE_45.90625_-89.46875"
3252,"69886804","FORCE_45.96875_-89.84375"
3253,"69884286","FORCE_46.15625_-89.65625"
3254,"69886656","FORCE_46.03125_-89.84375"
3255,"69886900","FORCE_45.96875_-89.90625"
3256,"123147825","FORCE_46.28125_-89.84375"
3257,"70335625","FORCE_45.65625_-89.34375"
3258,"69885468","FORCE_46.09375_-89.84375"
3259,"70334097","FORCE_45.78125_-89.53125"
3260,"70331813","FORCE_45.96875_-89.21875"
3261,"JAZ_73","FORCE_46.15625_-89.59375"
3262,"123397728","FORCE_46.21875_-89.21875"
3263,"70330869","FORCE_46.03125_-89.28125"
3264,"70335213","FORCE_45.65625_-89.28125"
3265,"70332017","FORCE_45.90625_-89.34375"
3266,"123147938","FORCE_46.28125_-89.65625"
3267,"69886046","FORCE_46.09375_-90.28125"
3268,"69885634","FORCE_46.09375_-89.46875"
3269,"70331893","FORCE_45.96875_-89.40625"
3270,"70333117","FORCE_45.84375_-88.96875"
3271,"JAZ_221","FORCE_45.71875_-89.65625"
3272,"69883792","FORCE_46.28125_-89.90625"
3273,"123396998","FORCE_46.28125_-89.34375"
3274,"70334559","FORCE_45.71875_-89.65625"
3275,"70335429","FORCE_45.65625_-89.53125"
3276,"123148261","FORCE_46.21875_-89.71875"
3277,"123148149","FORCE_46.21875_-89.65625"
3278,"70331575","FORCE_45.96875_-89.46875"
3279,"123148174","FORCE_46.21875_-89.59375"
3280,"70332755","FORCE_45.90625_-89.78125"
3281,"123398165","FORCE_46.15625_-89.40625"
3282,"69885908","FORCE_46.09375_-89.84375"
3283,"123148128","FORCE_46.21875_-89.78125"
3284,"JAZ_127","FORCE_46.09375_-89.90625"
3285,"123148257","FORCE_46.15625_-89.59375"
3286,"JAZ_151","FORCE_46.03125_-90.21875"
3287,"77357902","FORCE_45.96875_-90.09375"
3288,"123148175","FORCE_46.21875_-89.59375"
3289,"70330627","FORCE_46.09375_-89.21875"
3290,"70334469","FORCE_45.71875_-89.59375"
3291,"70331583","FORCE_45.96875_-89.34375"
3292,"JAZ_140","FORCE_46.03125_-89.09375"
3293,"JAZ_81","FORCE_46.15625_-89.96875"
3294,"70335409","FORCE_45.65625_-89.34375"
3295,"70330521","FORCE_46.15625_-89.34375"
3296,"123397980","FORCE_46.21875_-89.34375"
3297,"70334113","FORCE_45.78125_-89.71875"
3298,"123148121","FORCE_46.21875_-89.65625"
3299,"69887124","FORCE_45.90625_-89.84375"
3300,"75473481","FORCE_45.90625_-88.96875"
3301,"69885690","FORCE_46.09375_-89.90625"
3302,"70333083","FORCE_45.84375_-89.40625"
3303,"70333097","FORCE_45.84375_-89.71875"
3304,"70334131","FORCE_45.78125_-89.59375"
3305,"123397908","FORCE_46.21875_-89.40625"
3306,"69884946","FORCE_46.09375_-89.46875"
3307,"69886278","FORCE_46.03125_-90.15625"
3308,"123147724","FORCE_46.34375_-89.90625"
3309,"123147990","FORCE_46.28125_-89.71875"
3310,"70330809","FORCE_46.03125_-89.34375"
3311,"JAZ_110","FORCE_46.09375_-89.21875"
3312,"70334287","FORCE_45.71875_-89.65625"
3313,"70330979","FORCE_46.03125_-89.53125"
3314,"JAZ_227","FORCE_45.65625_-89.46875"
3315,"69884336","FORCE_46.15625_-89.53125"
3316,"70331573","FORCE_45.96875_-89.46875"
3317,"70332797","FORCE_45.84375_-89.34375"
3318,"123397602","FORCE_46.21875_-89.28125"
3319,"70331943","FORCE_45.96875_-89.65625"
3320,"70334413","FORCE_45.71875_-89.65625"
3321,"70333449","FORCE_45.84375_-89.59375"
3322,"70331941","FORCE_45.96875_-89.53125"
3323,"69886868","FORCE_45.96875_-89.78125"
3324,"69885116","FORCE_46.09375_-89.84375"
3325,"69884536","FORCE_46.15625_-89.59375"
3326,"JAZ_46","FORCE_46.21875_-89.71875"
3327,"70333687","FORCE_45.78125_-89.46875"
3328,"70335107","FORCE_45.71875_-89.71875"
3329,"69886192","FORCE_46.03125_-90.15625"
3330,"70331433","FORCE_45.96875_-89.40625"
3331,"70333789","FORCE_45.78125_-89.53125"
3332,"123148008","FORCE_46.28125_-89.65625"
3333,"69886598","FORCE_46.03125_-89.71875"
3334,"70331619","FORCE_45.96875_-89.53125"
3335,"69885024","FORCE_46.09375_-89.53125"
3336,"70333173","FORCE_45.84375_-89.15625"
3337,"70330951","FORCE_46.03125_-89.15625"
3338,"70334463","FORCE_45.71875_-89.21875"
3339,"77357636","FORCE_46.03125_-90.15625"
3340,"69885800","FORCE_46.09375_-89.65625"
3341,"70331441","FORCE_45.96875_-89.46875"
3342,"70333177","FORCE_45.84375_-89.78125"
3343,"70334023","FORCE_45.78125_-89.34375"
3344,"70334803","FORCE_45.71875_-89.65625"
3345,"70334141","FORCE_45.78125_-89.65625"
3346,"123148224","FORCE_46.21875_-89.65625"
3347,"70333133","FORCE_45.84375_-89.09375"
3348,"JAZ_231","FORCE_45.71875_-89.40625"
3349,"70330457","FORCE_46.15625_-89.34375"
3350,"123396767","FORCE_46.28125_-89.40625"
3351,"69883766","FORCE_46.28125_-89.90625"
3352,"69885576","FORCE_46.09375_-90.21875"
3353,"70331679","FORCE_45.96875_-89.09375"
3354,"70335295","FORCE_45.65625_-89.46875"
3355,"77357958","FORCE_45.96875_-90.21875"
3356,"69884388","FORCE_46.15625_-90.03125"
3357,"69885184","FORCE_46.09375_-89.53125"
3358,"70334903","FORCE_45.71875_-89.71875"
3359,"69884780","FORCE_46.15625_-89.59375"
3360,"70335441","FORCE_45.65625_-89.53125"
