FID_	OBJECTID	Id	Permanent_	GNIS_ID	Area_m2	WALA	NLCDV0	NLCDV11	NLCDV12	NLCDV21	NLCDV22	NLCDV23	NLCDV24	NLCDV31	NLCDV41	NLCDV42	NLCDV43	NLCDV52	NLCDV71	NLCDV81	NLCDV82	NLCDV90	NLCDV95	NLCDVSUM	percentWetland
NA	2180	0	70332065	NA	229389.6445	142.3158879	0	0	0	15	0	0	0	0	62	0	133	0	0	0	0	40	3	253	0.1699604743083
NA	2181	0	70332067	NA	16370.36423	20.08513617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	18	1
NA	2182	0	70332069	1573901	286277.5785	3.93321434	0	80	0	3	0	0	0	0	217	0	11	0	0	0	0	4	0	315	0.0170212765957447
NA	2183	0	70332075	NA	173435.9626	91.08134523	0	0	0	7	0	0	0	0	62	0	108	0	0	0	0	15	0	192	0.078125
NA	2184	0	70332077	NA	4945515.546	47.38941448	0	1429	0	384	44	0	0	0	1159	402	1092	10	102	50	4	804	15	5495	0.201426463354648
NA	2185	0	70332081	1561767	184259393.4	27.70333241	0	33221	0	12096	803	58	6	181	54966	4759	36479	442	2517	132	785	53626	4679	204750	0.33991336741892
NA	2186	0	70332091	NA	99473.22954	24.38625571	0	6	0	0	0	0	0	0	38	0	31	0	0	0	0	33	0	108	0.323529411764706
NA	2187	0	70332093	1566000	831951.5968	9.940605367	0	99	0	126	0	0	0	0	214	36	175	0	7	0	58	189	23	927	0.256038647342995
NA	2188	0	70332095	NA	64143.73702	30.77096232	0	0	0	3	0	0	0	0	42	0	6	0	0	0	0	17	5	73	0.301369863013699
NA	2189	0	70332097	NA	1818412.091	163.1050172	0	9	0	60	0	0	0	0	417	452	665	22	0	0	0	394	4	2023	0.197616683217478
NA	2190	0	70332099	NA	107072.4052	25.52535448	0	0	0	10	0	0	0	0	47	0	44	0	0	0	0	18	0	119	0.151260504201681
NA	2191	0	70332101	NA	985409.4106	13.19328389	0	85	0	137	2	0	0	0	214	33	277	0	20	0	63	247	17	1095	0.261386138613861
NA	2192	0	70332103	NA	42463.52566	16.27949649	0	0	0	1	0	0	0	0	28	0	9	0	0	0	0	9	0	47	0.191489361702128
NA	2193	0	70332105	NA	9719.347412	9.184557805	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	10	0.7
NA	2194	0	70332107	1561834	3823787.982	9.121489966	0	895	0	147	0	0	0	0	715	108	1717	0	0	0	0	598	54	4234	0.195268044324648
NA	2195	0	70332109	NA	32845.03518	4.119838138	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	27	0	39	0.794117647058823
NA	2196	0	70332111	1563334	5527753.275	5.710679397	0	1116	0	588	86	8	0	84	674	735	1429	0	0	0	33	1307	82	6142	0.276362912853164
NA	2197	0	70332113	NA	118791.9336	10.10040117	0	13	0	4	0	0	0	0	79	0	15	0	0	0	0	22	0	133	0.183333333333333
NA	2198	0	70332115	1561675	32600202.58	7.520300648	0	7803	0	1439	60	0	0	16	15206	238	7232	0	14	0	78	3840	285	36211	0.145205575894114
NA	2199	0	70332117	NA	70745.76197	15.29166338	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0
NA	2200	0	70332123	NA	38393.15182	8.285141437	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	35	0	45	0.777777777777778
NA	2201	0	70332127	1569693	2195217.826	4.152552557	0	901	0	192	0	0	0	0	277	36	594	0	0	0	0	441	5	2446	0.288673139158576
NA	2202	0	70332131	NA	1210943.088	106.3873718	0	114	0	352	2	6	0	0	263	36	195	0	13	0	103	228	35	1347	0.213300892133009
NA	2203	0	70332135	NA	139180.8865	4.663123304	0	30	0	6	0	0	0	0	16	0	9	0	0	0	0	93	0	154	0.75
NA	2204	0	70332139	NA	123816.6636	2.907853613	0	53	0	0	0	0	0	0	24	5	20	0	0	0	0	33	0	135	0.402439024390244
NA	2205	0	70332141	NA	2214165.525	155.5424958	0	12	0	252	268	69	74	17	237	152	305	29	0	0	322	557	164	2458	0.294766966475879
NA	2206	0	70332143	NA	132633.6825	7.282311487	0	23	0	2	0	0	0	0	47	0	46	0	0	0	0	27	0	145	0.221311475409836
NA	2207	0	70332149	NA	114891.5628	7.791901512	0	17	0	8	0	0	0	0	83	0	4	0	4	0	0	11	0	127	0.1
NA	2208	0	70332151	NA	10890.69218	6.978173999	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	14	0.928571428571429
NA	2209	0	70332153	1571214	520030.5531	3.62746951	0	175	0	58	0	0	0	0	115	10	101	0	0	0	0	123	0	582	0.302211302211302
NA	2210	0	70332157	1580585	351355.3928	5.269152596	0	95	0	29	0	0	3	0	90	0	89	0	0	0	25	50	7	388	0.194539249146758
NA	2211	0	70332159	NA	460124.324	7.731710763	0	75	0	59	0	0	0	0	22	1	157	11	0	0	0	186	0	511	0.426605504587156
NA	2212	0	70332161	NA	18551.16227	10.03920347	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	18	0	23	0.782608695652174
NA	2213	0	70332163	NA	72638.51635	4.659271398	0	21	0	2	0	0	0	0	43	0	6	0	7	0	0	2	0	81	0.0333333333333333
NA	2214	0	70332167	1569106	568905.4235	17.41083248	0	39	0	36	0	0	0	0	448	0	52	0	0	0	0	43	19	637	0.103678929765886
NA	2215	0	70332169	NA	325161.542	14.75044603	0	42	0	39	0	0	0	0	106	0	39	0	4	0	47	86	0	363	0.26791277258567
NA	2216	0	70332171	NA	121357.2384	100.4210016	0	0	0	11	1	0	0	0	14	14	31	0	0	0	0	48	12	131	0.458015267175573
NA	2217	0	70332173	NA	96058.1087	10.48336431	0	15	0	0	0	0	0	0	25	0	17	0	0	0	0	53	0	110	0.557894736842105
NA	2218	0	70332177	NA	85516.2526	5.786069986	0	16	0	7	0	0	0	0	25	0	16	0	0	0	0	32	0	96	0.4
NA	2219	0	70332187	1575050	4403956.365	17.26199859	0	542	0	1143	74	6	0	0	788	246	758	0	63	0	267	920	92	4899	0.232269910488868
NA	2220	0	70332189	NA	22467.71929	24.45234071	0	0	0	0	0	0	0	0	0	0	2	0	0	0	17	4	1	24	0.208333333333333
NA	2221	0	70332193	1569450	445055.317	4.100917751	0	139	0	22	0	0	0	0	117	0	124	0	0	0	0	99	0	501	0.273480662983425
NA	2222	0	70332197	1571950	4835130.389	38.8595037	0	1080	0	165	0	0	0	0	1232	108	2029	0	0	0	0	693	54	5361	0.174491941135249
NA	2223	0	70332203	1577404	517617.701	10.81962879	0	74	0	2	0	0	0	0	281	6	47	0	0	0	0	167	0	577	0.332007952286282
NA	2224	0	70332207	NA	15940.94679	5.565858817	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	5	0	17	0.294117647058824
NA	2225	0	70332209	1564947	1222030.796	2.787259298	0	531	0	154	16	0	0	0	258	29	203	0	14	0	0	148	0	1353	0.180048661800487
NA	2226	0	70332211	1580714	567603406.8	71.55292292	0	78362	0	21329	1492	222	45	175	116023	30083	84602	5258	3045	933	10564	256020	22526	630679	0.504322698740035
NA	2227	0	70332213	1580093	3607199.232	7.63923755	0	516	0	68	0	0	0	0	2197	119	434	92	0	0	0	564	26	4016	0.168571428571429
NA	2228	0	70332215	1576294	1351363996	4331.826299	0	183178	0	60478	5568	1373	639	406	347676	76060	207427	11534	15089	3005	29727	507909	51445	1501514	0.424287890188844
NA	2229	0	70332217	NA	104754.4713	9.917186554	0	11	0	0	0	0	0	0	66	6	3	0	0	0	0	32	0	118	0.299065420560748
NA	2230	0	70332221	NA	68735.25585	20.05759811	0	3	0	6	0	0	0	0	56	0	6	0	0	0	0	3	1	75	0.0555555555555556
NA	2231	0	70332223	1560798	973427.9789	4.163610853	0	278	0	104	0	0	0	0	167	29	336	0	0	0	0	164	5	1083	0.209937888198758
NA	2232	0	70332229	NA	54915.64771	9.753018439	0	5	0	0	0	0	0	0	5	0	13	0	0	0	0	39	0	62	0.684210526315789
NA	2233	0	70332231	1574388	38293638.55	38.88326664	0	8215	0	2787	171	54	0	112	8425	1269	7980	29	139	0	389	12636	342	42548	0.378003669938543
NA	2234	0	70332233	NA	1415195.299	141.9752584	0	13	0	183	4	0	0	0	591	11	500	0	0	0	0	257	10	1569	0.17159383033419
NA	2235	0	70332235	1563009	1768176.859	15.109676	0	281	0	36	0	0	0	0	404	91	455	0	1	0	0	698	0	1966	0.414243323442136
NA	2236	0	70332237	1562138	2016577.549	11.71818411	0	734	0	176	17	0	0	0	644	29	323	0	17	0	0	302	0	2242	0.20026525198939
NA	2237	0	70332239	NA	154406.2706	5.00857785	0	41	0	8	0	0	0	0	103	0	11	0	0	0	0	9	0	172	0.0687022900763359
NA	2238	0	70332241	NA	13600.6932	5.349755128	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	15	0.7
NA	2239	0	70332245	NA	127416.029	9.334097001	0	13	0	25	0	0	0	0	12	0	14	0	0	0	42	38	0	144	0.290076335877863
NA	2240	0	70332247	1563845	87541.89874	9.745966178	0	14	0	0	0	0	0	0	35	0	27	0	0	0	0	21	0	97	0.253012048192771
NA	2241	0	70332249	1569205	7974835.455	47.62703332	0	1103	0	347	17	0	0	0	2962	445	1647	0	34	0	0	2286	20	8861	0.297241557102346
NA	2243	0	70332253	1568331	5323580.486	16.62309002	0	985	0	808	197	83	13	180	1591	146	1068	0	67	42	231	487	7	5905	0.100406504065041
NA	2244	0	70332255	NA	1431695.148	95.05887546	0	139	0	1	0	0	0	0	377	83	410	0	1	0	0	581	0	1592	0.39986235375086
NA	2245	0	70332259	1576149	164892.4483	4.497849925	0	51	0	0	0	0	0	0	63	0	44	0	0	0	0	21	0	179	0.1640625
NA	2246	0	70332261	1568167	46923778.43	21.44357818	0	11493	0	2182	121	0	0	16	20014	408	10817	0	39	0	189	6245	598	52122	0.16842649339142
NA	2247	0	70332265	NA	128430.8392	5.452347838	0	28	0	12	7	0	0	16	28	5	1	0	0	0	1	0	41	139	0.369369369369369
NA	2248	0	70332269	NA	366463.4274	110.4655789	0	0	0	49	0	0	0	0	173	0	86	0	0	0	0	90	10	408	0.245098039215686
NA	2250	0	70332279	1579753	682962.4586	4.747485446	0	168	0	60	0	0	0	0	161	11	92	0	0	0	119	102	51	764	0.256711409395973
NA	2251	0	70332283	NA	267410.1479	2.697192097	0	114	0	1	0	0	0	0	137	0	29	0	0	0	0	18	0	299	0.0972972972972973
NA	2252	0	70332285	1579861	2380403.736	3.355697717	0	871	0	126	11	0	0	0	821	22	368	0	0	0	15	409	0	2643	0.230812641083521
NA	2253	0	70332287	1564879	248890.4143	4.843581657	0	58	0	41	0	0	0	0	34	0	54	0	0	0	10	60	18	275	0.359447004608295
NA	2254	0	70332291	NA	14409.60502	14.98516684	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	9	0	16	0.5625
NA	2255	0	70332293	NA	28197.1138	1.901045177	0	19	0	1	0	0	0	0	0	0	5	0	0	0	0	7	0	32	0.538461538461538
NA	2256	0	70332295	NA	84921.43779	67.81247494	0	0	0	0	0	0	0	0	69	0	11	0	0	0	0	15	0	95	0.157894736842105
NA	2258	0	70332307	1565942	163901533.8	153.3929387	0	55011	0	10329	795	208	45	8	47289	5758	28481	1910	232	0	645	28543	2880	182134	0.247185796433376
NA	2259	0	70332311	1566343	182160.057	3.287723942	0	72	0	9	0	0	0	0	65	6	20	0	0	0	0	28	3	203	0.236641221374046
NA	2260	0	70332313	NA	85199.90997	6.500429668	0	14	0	7	0	0	0	0	40	0	12	0	0	0	0	19	0	92	0.243589743589744
NA	2261	0	70332315	1567669	199216.0612	3.119555601	0	78	0	37	17	0	0	0	9	11	37	0	0	0	0	23	13	225	0.244897959183673
NA	2262	0	70332317	NA	47893.7091	2.34947612	0	18	0	0	0	0	0	0	20	0	2	0	0	0	0	13	0	53	0.371428571428571
NA	2263	0	70332319	NA	173161.3535	6.720309863	0	28	0	2	0	0	0	0	42	0	92	0	0	0	0	26	0	190	0.160493827160494
NA	2264	0	70332321	NA	117002.5531	9.131088415	0	16	0	0	0	0	0	0	21	19	14	0	0	0	0	59	0	129	0.52212389380531
NA	2265	0	70332323	NA	5308485.521	4289.805815	0	0	0	429	147	74	47	29	2020	306	1263	0	159	0	638	589	207	5908	0.134732566012187
NA	2266	0	70332325	NA	107497.2478	11.76689319	0	13	0	0	0	0	0	0	0	12	0	0	0	0	0	97	0	122	0.889908256880734
NA	2267	0	70332329	1566083	5326967.603	80.94792232	0	678	0	1262	73	6	0	0	980	303	977	0	63	0	280	1190	118	5930	0.249047981721249
NA	2268	0	70332331	1566857	463331.3843	5.197713606	0	115	0	5	0	0	0	0	1	59	1	0	14	0	286	12	21	514	0.0827067669172932
NA	2269	0	70332333	NA	5451668.547	1105.361085	0	5	0	452	147	73	47	29	2072	306	1287	0	158	0	638	632	223	6069	0.140996042216359
NA	2270	0	70332335	NA	1684893.146	636.364309	0	16	0	0	0	0	0	0	709	80	233	0	44	0	20	776	5	1883	0.41831815747188
NA	2271	0	70332337	1579345	721514.3142	3.446248022	0	255	0	84	28	0	0	0	202	5	83	0	0	0	0	148	0	805	0.269090909090909
NA	2272	0	70332339	NA	909135.2209	42.33050823	0	26	0	102	0	0	0	0	280	59	300	0	0	0	0	245	0	1012	0.248478701825558
NA	2274	0	70332347	NA	11733.90276	12.59071475	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	4	0	14	0.285714285714286
NA	2275	0	70332351	NA	105339.085	48.60719375	0	0	0	10	0	0	0	0	20	6	49	2	0	0	0	31	0	118	0.26271186440678
NA	2276	0	70332355	NA	911247.1074	158.6244925	0	38	0	9	0	0	0	0	384	40	167	0	0	0	94	237	47	1016	0.29038854805726
NA	2277	0	70332357	1580111	649400.9056	4.709655011	0	164	0	28	0	0	0	0	456	0	32	0	0	0	0	39	0	719	0.0702702702702703
NA	2278	0	70332359	1566442	157022.7941	3.41254131	0	64	0	23	0	0	0	0	32	0	29	0	0	0	0	29	0	177	0.256637168141593
NA	2279	0	70332361	NA	4712.011348	3.63700346	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	5	0.4
NA	2280	0	70332363	1560961	10725649.29	27.4828213	0	568	0	942	342	173	75	35	3159	793	1950	0	343	0	840	2048	664	11932	0.238648363252376
NA	2281	0	70332367	NA	681601.6316	429.2066434	0	22	0	234	30	17	0	0	157	48	36	0	17	0	98	81	12	752	0.127397260273973
NA	2282	0	70332369	1568311	1318703.489	19.77087891	0	82	0	309	127	38	12	0	105	108	209	0	12	12	16	351	79	1460	0.312046444121916
NA	2283	0	70332371	NA	93451.81531	7.976846835	0	21	0	23	23	0	0	0	33	0	2	0	0	0	0	0	0	102	0
NA	2284	0	70332373	NA	19811.12976	12.63345926	0	0	0	0	0	0	0	0	6	1	1	0	0	0	0	15	0	23	0.652173913043478
NA	2285	0	70332375	NA	1387.34001	3.646202895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
NA	2286	0	70332377	NA	563353.859	27.7364464	0	26	0	37	11	0	0	0	381	5	76	0	0	0	15	77	0	628	0.127906976744186
NA	2287	0	70332381	NA	354648.8242	55.93454109	0	47	0	37	0	0	0	0	11	0	112	4	0	0	0	182	0	393	0.526011560693642
NA	2288	0	70332385	NA	48854918.91	2585.254632	0	11515	0	2293	121	0	0	16	20546	437	11400	0	251	0	189	6872	627	54267	0.175406998502994
NA	2289	0	70332387	1566805	2128632.175	15.13665377	0	238	0	243	0	0	0	0	822	0	485	0	1	0	254	296	31	2370	0.153377110694184
NA	2290	0	70332389	NA	133270.2983	5.521462247	0	28	0	0	0	0	0	0	51	10	14	0	0	0	0	42	0	145	0.358974358974359
NA	2291	0	70332391	NA	281240.6724	8.76566988	0	39	0	36	0	0	0	0	11	0	101	4	0	0	0	121	0	312	0.443223443223443
NA	2292	0	70332393	NA	262782.5373	56.14771452	0	20	0	11	0	0	0	0	160	0	0	20	0	0	0	85	0	296	0.307971014492754
NA	2293	0	70332395	1580498	582530.3892	3.998189263	0	175	0	93	33	0	0	0	131	0	105	0	0	0	26	80	2	645	0.174468085106383
NA	2294	0	70332397	NA	40231.59582	4.886430769	0	10	0	0	0	0	0	0	0	0	17	0	0	0	0	13	8	48	0.552631578947368
NA	2296	0	70332403	NA	75403.30186	16.67615254	0	9	0	0	0	0	0	0	68	0	0	0	0	0	0	8	0	85	0.105263157894737
NA	2297	0	70332405	1580382	31160918.52	14.84933089	0	4090	0	811	0	0	0	0	8760	554	4086	363	118	0	0	15198	657	34637	0.519036239237896
NA	2298	0	70332407	NA	604864.8083	27.50900853	0	30	0	24	0	0	0	0	165	57	95	0	0	0	0	292	6	669	0.466353677621283
NA	2299	0	70332409	1577307	17938977.81	39.27637504	0	2123	0	2049	689	292	88	234	5032	997	3253	0	411	42	1086	2912	729	19937	0.204389805770742
NA	2300	0	70332413	1568350	2714312.645	30.5614536	0	208	0	438	216	38	12	0	463	307	328	0	12	12	38	792	144	3008	0.334285714285714
NA	2301	0	70332415	NA	42549.30562	20.33880262	0	0	0	0	0	0	0	0	19	3	15	0	0	0	0	12	0	49	0.244897959183673
NA	2302	0	70332421	1562742	69217154.23	32.86195903	0	18385	0	2831	137	0	0	16	28526	841	15428	6	556	0	207	9124	820	76877	0.170006154687821
NA	2303	0	70332423	NA	14296.52109	16.110885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	16	1
NA	2304	0	70332425	NA	5884.756318	10.80610678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	7	1
NA	2305	0	70332427	NA	16711.66366	11.48792829	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	3	0	17	0.176470588235294
NA	2306	0	70332429	NA	21509.87505	23.03582573	0	0	0	0	0	0	0	0	3	0	16	0	0	0	0	4	0	23	0.173913043478261
NA	2307	0	70332431	NA	1703284.635	552.2976106	0	0	0	40	0	0	0	0	69	338	279	0	0	0	0	1139	27	1892	0.616279069767442
NA	2308	0	70332433	NA	6070.976067	4.408888377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	1
NA	2309	0	70332437	NA	22291.89066	4.105395412	0	6	0	0	0	0	0	0	6	0	5	0	0	0	0	5	3	25	0.421052631578947
NA	2310	0	70332439	NA	253716.8565	80.10228517	0	6	0	0	0	0	0	0	11	59	138	0	0	0	4	55	5	278	0.220588235294118
NA	2311	0	70332441	NA	1382505.363	388.7881459	0	121	0	71	13	4	0	0	501	20	158	76	0	0	0	517	61	1542	0.406755805770584
NA	2312	0	70332443	NA	53611.05877	29.19504891	0	0	0	6	0	0	0	0	5	0	12	0	0	0	0	38	0	61	0.622950819672131
NA	2313	0	70332445	NA	627671.2737	61.16347224	0	22	0	37	0	0	0	0	160	0	188	0	0	0	0	282	10	699	0.431314623338257
NA	2314	0	70332447	NA	6647.440362	2.009099231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	1
NA	2315	0	70332449	NA	138058.1526	6.388089162	0	30	0	17	0	0	0	0	74	0	24	0	0	0	0	8	0	153	0.0650406504065041
NA	2316	0	70332455	NA	1533910896	1654.310497	0	205606	0	66961	6423	1381	639	456	392514	80678	237871	12053	17961	4195	35452	579117	63012	1704319	0.428453613200126
NA	2317	0	70332457	1833719	114542.1246	4.39221702	0	33	0	26	0	0	0	0	6	0	0	0	0	0	32	23	9	129	0.333333333333333
NA	2318	0	70332459	NA	845426.4642	1425.08624	0	0	0	112	19	1	0	0	290	16	146	0	49	0	137	113	59	942	0.182590233545648
NA	2319	0	70332463	NA	8889.457435	6.819897281	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	2	0	8	0.25
NA	2320	0	70332465	NA	156738.672	6.389187457	0	41	0	40	15	0	0	0	2	5	5	0	0	0	0	49	15	172	0.488549618320611
NA	2321	0	70332467	NA	7960.544849	10.52719855	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	10	0.8
NA	2322	0	70332471	NA	8787.150135	10.80918812	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	5	0	10	0.5
NA	2323	0	70332473	NA	28277.46187	2.50423537	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	17	0	31	0.944444444444444
NA	2324	0	70332475	1570002	543319.4806	9.910480903	0	65	0	36	0	0	0	0	181	0	105	0	0	0	0	206	12	605	0.403703703703704
NA	2325	0	70332477	NA	235825.7682	9.920525632	0	24	0	37	0	0	0	0	132	0	0	7	1	0	0	57	0	258	0.243589743589744
NA	2326	0	70332479	NA	301429.1637	5.596009357	0	68	0	15	77	40	17	0	74	0	19	0	0	0	3	22	0	335	0.0823970037453183
NA	2327	0	70332481	1579401	4799006.275	13.26924662	0	601	0	301	51	6	0	0	1339	46	737	260	90	0	0	1810	96	5337	0.402449324324324
NA	2328	0	70332483	1574060	177818789.6	62.72595401	0	58974	0	11372	866	208	45	8	50478	6139	30153	1910	251	0	645	33251	3284	197584	0.263581271192555
NA	2329	0	70332485	NA	37974.25224	43.14141887	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	36	0	42	0.857142857142857
NA	2330	0	70332489	1571328	1818800974	770.4409396	0	259682	0	84296	7868	1550	657	764	468822	90363	292787	12787	21691	4385	36872	665401	72956	2020881	0.419235418598353
NA	2331	0	70332495	1567236	23516041.13	68.52504321	0	2789	0	2823	1179	536	165	234	6145	1115	4048	0	418	42	1406	4210	1025	26135	0.224235415060396
NA	2332	0	70332497	NA	144808.4013	70.28953888	0	0	0	30	0	0	0	0	8	0	7	0	19	0	0	89	5	158	0.594936708860759
NA	2333	0	70332499	NA	1619856.923	90.84947933	0	19	0	0	0	0	0	0	181	0	825	0	0	0	0	774	0	1799	0.434831460674157
NA	2334	0	70332501	NA	24758.10887	12.71366826	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	17	0	28	0.607142857142857
NA	2335	0	70332509	NA	408941.9832	10.56594445	0	79	0	0	0	0	0	0	91	9	136	11	0	0	0	124	0	450	0.334231805929919
NA	2336	0	70332513	1579731	3196424.809	4.622224587	0	870	0	111	0	0	0	0	229	151	615	7	0	0	0	1570	0	3553	0.585165859112933
NA	2337	0	70332517	NA	98462.02023	41.05667395	0	0	0	30	0	0	0	0	8	0	1	0	19	0	0	41	5	104	0.442307692307692
NA	2338	0	70332521	NA	25790.99924	7.29495664	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	22	0	27	0.814814814814815
NA	2339	0	70332523	NA	33787.85625	12.98515759	0	2	0	3	0	0	0	0	22	0	3	2	0	0	0	4	0	36	0.117647058823529
NA	2340	0	70332525	1560715	582006.7435	9.148824862	0	116	0	19	0	0	0	0	36	27	257	0	7	0	0	185	0	647	0.348399246704331
NA	2341	0	70332537	NA	4229.502229	7.932026683	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	3	0	7	0.5
NA	2342	0	70332539	NA	1811339.763	20.38017915	0	115	0	115	0	0	0	0	210	172	480	0	0	0	0	862	59	2013	0.485247629083246
NA	2343	0	70332543	NA	214474.8794	7.830910697	0	29	0	0	0	0	0	0	23	18	53	0	0	0	0	116	2	241	0.556603773584906
NA	2344	0	70332547	NA	4363.586388	7.897596663	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	5	0.6
NA	2345	0	70332551	NA	59924.92496	62.23427748	0	0	0	12	0	0	0	0	50	0	0	0	0	2	0	0	0	64	0
NA	2346	0	70332555	NA	608402.5955	20.13802514	0	73	0	31	0	0	0	0	47	25	123	0	0	0	0	382	0	681	0.628289473684211
NA	2347	0	70332557	NA	151598.4703	7.505564119	0	26	0	0	0	0	0	0	43	3	56	11	0	0	0	31	0	170	0.215277777777778
NA	2348	0	70332559	NA	436224.7825	17.95017679	0	30	0	28	0	0	0	0	40	0	99	0	0	0	0	286	0	483	0.631346578366446
NA	2349	0	70332561	1574750	1223402.011	14.8911176	0	113	0	61	11	0	0	0	426	67	164	12	7	0	364	124	14	1363	0.1104
NA	2350	0	70332567	NA	79996.45722	2.161251169	0	48	0	0	0	0	0	0	0	0	5	0	0	0	0	33	4	90	0.880952380952381
NA	2351	0	70332573	NA	10938.62907	6.05220738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11	1
NA	2352	0	70332575	NA	207169.8433	40.03387458	0	0	0	1	0	0	0	0	176	0	37	0	0	0	0	14	0	228	0.0614035087719298
NA	2353	0	70332577	NA	90465.68175	171.4315845	0	0	0	3	0	0	0	0	19	0	50	0	0	0	0	27	0	99	0.272727272727273
NA	2354	0	70332585	NA	80036.12723	29.73460759	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	74	0	87	0.850574712643678
NA	2355	0	70332587	1563525	198136.5393	2.987696714	0	73	0	12	0	0	0	0	24	16	21	0	0	0	0	78	0	224	0.516556291390728
NA	2356	0	70332589	NA	2864624.348	68.28704308	0	49	0	145	5	0	0	0	700	154	286	0	0	423	57	1317	43	3179	0.434504792332268
NA	2357	0	70332591	NA	3866.84126	6.032026947	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	4	0.75
NA	2358	0	70332593	NA	10605.90874	4.305622326	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	13	0	15	0.866666666666667
NA	2359	0	70332595	NA	688771.0129	41.66706271	0	33	0	72	218	185	72	0	18	0	32	0	0	0	4	93	34	761	0.174450549450549
NA	2360	0	70332597	NA	218532.7475	18.08728465	0	12	0	30	63	39	2	0	18	0	11	0	0	0	0	31	34	240	0.285087719298246
NA	2361	0	70332599	NA	155408.4891	8.24438658	0	9	0	8	0	0	0	0	20	0	12	0	0	0	110	16	1	176	0.101796407185629
NA	2362	0	70332601	1561082	174546.1859	5.538227037	0	36	0	0	0	0	0	0	0	2	65	0	7	0	0	86	0	196	0.5375
NA	2363	0	70332605	NA	18445.51626	16.55975312	0	0	0	0	0	0	0	0	12	0	8	0	0	0	0	1	0	21	0.0476190476190476
NA	2364	0	70332607	1567358	14836882.78	17.11354475	0	2277	0	840	54	0	0	0	3185	763	1985	0	257	621	111	6070	329	16492	0.450158283503342
NA	2365	0	70332609	NA	464628.0554	8.842671792	0	64	0	3	0	0	0	0	46	6	23	2	0	0	0	376	0	520	0.824561403508772
NA	2366	0	70332613	1573921	5106010.24	20.62324778	0	287	0	129	0	0	0	0	1338	84	1028	0	0	0	0	2182	628	5676	0.52143254778252
NA	2367	0	70332615	NA	159335.2001	29.83442149	0	5	0	0	0	0	0	0	24	0	73	0	1	0	0	51	24	178	0.433526011560694
NA	2368	0	70332617	NA	44747.21667	12.22251531	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	45	0	52	0.957446808510638
NA	2369	0	70332619	NA	8535.104181	5.946479905	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	8	0
NA	2370	0	70332621	NA	35367.43549	22.08089076	0	0	0	0	0	0	0	0	14	0	3	0	0	0	0	21	1	39	0.564102564102564
NA	2371	0	70332623	NA	67738.14749	28.0120791	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	65	0	71	0.915492957746479
NA	2372	0	70332627	NA	6722.732009	15.63432592	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	8	0
NA	2374	0	70332631	1560749	2876399.511	5.018399038	0	655	0	142	44	0	0	0	368	18	413	0	57	0	0	1386	112	3195	0.589763779527559
NA	2376	0	70332639	NA	14265.43812	15.75609978	0	0	0	0	0	0	0	0	0	5	7	1	0	0	0	0	0	13	0
NA	2378	0	70332643	NA	24292.1717	33.33825401	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	6	0	29	0.206896551724138
NA	2379	0	70332645	1560921	1086521.916	4.648432227	0	287	0	94	0	0	0	0	412	5	296	0	0	0	0	107	16	1217	0.132258064516129
